,id,Longitude,Latitude,Centroid,geometry,numbuildings
1822,10019,106.54999999999967,17.64999999999996,106.55E_17.65N,"POLYGON ((106.49999999999969 17.69999999999996, 106.59999999999968 17.69999999999996, 106.59999999999968 17.59999999999996, 106.49999999999969 17.59999999999996, 106.49999999999969 17.69999999999996))",18
1823,10020,106.54999999999967,17.549999999999958,106.55E_17.55N,"POLYGON ((106.49999999999969 17.59999999999996, 106.59999999999968 17.59999999999996, 106.59999999999968 17.499999999999957, 106.49999999999969 17.499999999999957, 106.49999999999969 17.59999999999996))",10
1824,10021,106.54999999999967,17.449999999999957,106.55E_17.45N,"POLYGON ((106.49999999999969 17.499999999999957, 106.59999999999968 17.499999999999957, 106.59999999999968 17.399999999999956, 106.49999999999969 17.399999999999956, 106.49999999999969 17.499999999999957))",105
1825,10022,106.54999999999967,17.349999999999962,106.55E_17.35N,"POLYGON ((106.49999999999969 17.39999999999996, 106.59999999999968 17.39999999999996, 106.59999999999968 17.299999999999958, 106.49999999999969 17.299999999999958, 106.49999999999969 17.39999999999996))",0
1826,10023,106.54999999999967,17.24999999999996,106.55E_17.25N,"POLYGON ((106.49999999999969 17.29999999999996, 106.59999999999968 17.29999999999996, 106.59999999999968 17.19999999999996, 106.49999999999969 17.19999999999996, 106.49999999999969 17.29999999999996))",39
1827,10024,106.54999999999967,17.14999999999996,106.55E_17.15N,"POLYGON ((106.49999999999969 17.19999999999996, 106.59999999999968 17.19999999999996, 106.59999999999968 17.09999999999996, 106.49999999999969 17.09999999999996, 106.49999999999969 17.19999999999996))",1
1828,10025,106.54999999999967,17.049999999999958,106.55E_17.05N,"POLYGON ((106.49999999999969 17.09999999999996, 106.59999999999968 17.09999999999996, 106.59999999999968 16.999999999999957, 106.49999999999969 16.999999999999957, 106.49999999999969 17.09999999999996))",0
1829,10026,106.54999999999967,16.949999999999957,106.55E_16.95N,"POLYGON ((106.49999999999969 16.99999999999996, 106.59999999999968 16.99999999999996, 106.59999999999968 16.89999999999996, 106.49999999999969 16.89999999999996, 106.49999999999969 16.99999999999996))",91
1830,10027,106.54999999999967,16.849999999999962,106.55E_16.85N,"POLYGON ((106.49999999999969 16.899999999999963, 106.59999999999968 16.899999999999963, 106.59999999999968 16.79999999999996, 106.49999999999969 16.79999999999996, 106.49999999999969 16.899999999999963))",964
1831,10028,106.54999999999967,16.749999999999957,106.55E_16.75N,"POLYGON ((106.49999999999969 16.79999999999996, 106.59999999999968 16.79999999999996, 106.59999999999968 16.69999999999996, 106.49999999999969 16.69999999999996, 106.49999999999969 16.79999999999996))",1551
1832,10029,106.54999999999967,16.649999999999963,106.55E_16.65N,"POLYGON ((106.49999999999969 16.69999999999996, 106.59999999999968 16.69999999999996, 106.59999999999968 16.59999999999996, 106.49999999999969 16.59999999999996, 106.49999999999969 16.69999999999996))",2289
1833,10076,106.54999999999967,11.949999999999978,106.55E_11.95N,"POLYGON ((106.49999999999969 11.999999999999979, 106.59999999999968 11.999999999999979, 106.59999999999968 11.899999999999979, 106.49999999999969 11.899999999999979, 106.49999999999969 11.999999999999979))",9
1834,10077,106.54999999999967,11.84999999999998,106.55E_11.85N,"POLYGON ((106.49999999999969 11.899999999999979, 106.59999999999968 11.899999999999979, 106.59999999999968 11.79999999999998, 106.49999999999969 11.79999999999998, 106.49999999999969 11.899999999999979))",0
1835,10078,106.54999999999967,11.74999999999998,106.55E_11.75N,"POLYGON ((106.49999999999969 11.79999999999998, 106.59999999999968 11.79999999999998, 106.59999999999968 11.69999999999998, 106.49999999999969 11.69999999999998, 106.49999999999969 11.79999999999998))",1
1836,10079,106.54999999999967,11.649999999999983,106.55E_11.65N,"POLYGON ((106.49999999999969 11.69999999999998, 106.59999999999968 11.69999999999998, 106.59999999999968 11.59999999999998, 106.49999999999969 11.59999999999998, 106.49999999999969 11.69999999999998))",11
1837,10080,106.54999999999967,11.54999999999998,106.55E_11.55N,"POLYGON ((106.49999999999969 11.59999999999998, 106.59999999999968 11.59999999999998, 106.59999999999968 11.49999999999998, 106.49999999999969 11.49999999999998, 106.49999999999969 11.59999999999998))",7
1838,10081,106.54999999999967,11.449999999999982,106.55E_11.45N,"POLYGON ((106.49999999999969 11.49999999999998, 106.59999999999968 11.49999999999998, 106.59999999999968 11.39999999999998, 106.49999999999969 11.39999999999998, 106.49999999999969 11.49999999999998))",0
1839,10082,106.54999999999967,11.349999999999984,106.55E_11.35N,"POLYGON ((106.49999999999969 11.39999999999998, 106.59999999999968 11.39999999999998, 106.59999999999968 11.299999999999981, 106.49999999999969 11.299999999999981, 106.49999999999969 11.39999999999998))",84
1840,10083,106.54999999999967,11.24999999999998,106.55E_11.25N,"POLYGON ((106.49999999999969 11.299999999999981, 106.59999999999968 11.299999999999981, 106.59999999999968 11.199999999999982, 106.49999999999969 11.199999999999982, 106.49999999999969 11.299999999999981))",9
1841,10084,106.54999999999967,11.149999999999983,106.55E_11.15N,"POLYGON ((106.49999999999969 11.199999999999982, 106.59999999999968 11.199999999999982, 106.59999999999968 11.099999999999982, 106.49999999999969 11.099999999999982, 106.49999999999969 11.199999999999982))",210
1842,10085,106.54999999999967,11.049999999999983,106.55E_11.05N,"POLYGON ((106.49999999999969 11.099999999999982, 106.59999999999968 11.099999999999982, 106.59999999999968 10.999999999999982, 106.49999999999969 10.999999999999982, 106.49999999999969 11.099999999999982))",422
1843,10086,106.54999999999967,10.949999999999983,106.55E_10.95N,"POLYGON ((106.49999999999969 10.999999999999982, 106.59999999999968 10.999999999999982, 106.59999999999968 10.899999999999983, 106.49999999999969 10.899999999999983, 106.49999999999969 10.999999999999982))",31
1844,10087,106.54999999999967,10.849999999999985,106.55E_10.85N,"POLYGON ((106.49999999999969 10.899999999999983, 106.59999999999968 10.899999999999983, 106.59999999999968 10.799999999999983, 106.49999999999969 10.799999999999983, 106.49999999999969 10.899999999999983))",2593
1845,10088,106.54999999999967,10.749999999999982,106.55E_10.75N,"POLYGON ((106.49999999999969 10.799999999999983, 106.59999999999968 10.799999999999983, 106.59999999999968 10.699999999999983, 106.49999999999969 10.699999999999983, 106.49999999999969 10.799999999999983))",201
1846,10089,106.54999999999967,10.649999999999984,106.55E_10.65N,"POLYGON ((106.49999999999969 10.699999999999983, 106.59999999999968 10.699999999999983, 106.59999999999968 10.599999999999984, 106.49999999999969 10.599999999999984, 106.49999999999969 10.699999999999983))",52
1847,10090,106.54999999999967,10.549999999999985,106.55E_10.55N,"POLYGON ((106.49999999999969 10.599999999999984, 106.59999999999968 10.599999999999984, 106.59999999999968 10.499999999999984, 106.49999999999969 10.499999999999984, 106.49999999999969 10.599999999999984))",7
1848,10091,106.54999999999967,10.449999999999985,106.55E_10.45N,"POLYGON ((106.49999999999969 10.499999999999984, 106.59999999999968 10.499999999999984, 106.59999999999968 10.399999999999984, 106.49999999999969 10.399999999999984, 106.49999999999969 10.499999999999984))",1
1849,10092,106.54999999999967,10.349999999999984,106.55E_10.35N,"POLYGON ((106.49999999999969 10.399999999999984, 106.59999999999968 10.399999999999984, 106.59999999999968 10.299999999999985, 106.49999999999969 10.299999999999985, 106.49999999999969 10.399999999999984))",1
1850,10093,106.54999999999967,10.249999999999986,106.55E_10.25N,"POLYGON ((106.49999999999969 10.299999999999985, 106.59999999999968 10.299999999999985, 106.59999999999968 10.199999999999985, 106.49999999999969 10.199999999999985, 106.49999999999969 10.299999999999985))",61
1851,10094,106.54999999999967,10.149999999999988,106.55E_10.15N,"POLYGON ((106.49999999999969 10.199999999999985, 106.59999999999968 10.199999999999985, 106.59999999999968 10.099999999999985, 106.49999999999969 10.099999999999985, 106.49999999999969 10.199999999999985))",4
1852,10095,106.54999999999967,10.049999999999986,106.55E_10.05N,"POLYGON ((106.49999999999969 10.099999999999985, 106.59999999999968 10.099999999999985, 106.59999999999968 9.999999999999986, 106.49999999999969 9.999999999999986, 106.49999999999969 10.099999999999985))",9
1853,10096,106.54999999999967,9.949999999999987,106.55E_9.95N,"POLYGON ((106.49999999999969 9.999999999999986, 106.59999999999968 9.999999999999986, 106.59999999999968 9.899999999999986, 106.49999999999969 9.899999999999986, 106.49999999999969 9.999999999999986))",4
1854,10097,106.54999999999967,9.849999999999987,106.55E_9.85N,"POLYGON ((106.49999999999969 9.899999999999986, 106.59999999999968 9.899999999999986, 106.59999999999968 9.799999999999986, 106.49999999999969 9.799999999999986, 106.49999999999969 9.899999999999986))",1
1855,10098,106.54999999999967,9.749999999999988,106.55E_9.75N,"POLYGON ((106.49999999999969 9.799999999999986, 106.59999999999968 9.799999999999986, 106.59999999999968 9.699999999999987, 106.49999999999969 9.699999999999987, 106.49999999999969 9.799999999999986))",0
1856,10099,106.54999999999967,9.649999999999988,106.55E_9.65N,"POLYGON ((106.49999999999969 9.699999999999987, 106.59999999999968 9.699999999999987, 106.59999999999968 9.599999999999987, 106.49999999999969 9.599999999999987, 106.49999999999969 9.699999999999987))",1
1857,10100,106.54999999999967,9.549999999999986,106.55E_9.55N,"POLYGON ((106.49999999999969 9.599999999999987, 106.59999999999968 9.599999999999987, 106.59999999999968 9.499999999999988, 106.49999999999969 9.499999999999988, 106.49999999999969 9.599999999999987))",6
1858,10108,106.54999999999967,8.749999999999991,106.55E_8.75N,"POLYGON ((106.49999999999969 8.79999999999999, 106.59999999999968 8.79999999999999, 106.59999999999968 8.69999999999999, 106.49999999999969 8.69999999999999, 106.49999999999969 8.79999999999999))",7
1859,10109,106.54999999999967,8.649999999999991,106.55E_8.65N,"POLYGON ((106.49999999999969 8.69999999999999, 106.59999999999968 8.69999999999999, 106.59999999999968 8.59999999999999, 106.49999999999969 8.59999999999999, 106.49999999999969 8.69999999999999))",89
1860,10147,106.6499999999997,22.94999999999994,106.65E_22.95N,"POLYGON ((106.59999999999968 22.99999999999994, 106.69999999999968 22.99999999999994, 106.69999999999968 22.899999999999938, 106.59999999999968 22.899999999999938, 106.59999999999968 22.99999999999994))",0
1861,10148,106.6499999999997,22.849999999999945,106.65E_22.85N,"POLYGON ((106.59999999999968 22.89999999999994, 106.69999999999968 22.89999999999994, 106.69999999999968 22.79999999999994, 106.59999999999968 22.79999999999994, 106.59999999999968 22.89999999999994))",1
1862,10149,106.6499999999997,22.74999999999994,106.65E_22.75N,"POLYGON ((106.59999999999968 22.79999999999994, 106.69999999999968 22.79999999999994, 106.69999999999968 22.69999999999994, 106.59999999999968 22.69999999999994, 106.59999999999968 22.79999999999994))",0
1863,10150,106.6499999999997,22.649999999999938,106.65E_22.65N,"POLYGON ((106.59999999999968 22.69999999999994, 106.69999999999968 22.69999999999994, 106.69999999999968 22.599999999999937, 106.59999999999968 22.599999999999937, 106.59999999999968 22.69999999999994))",0
1864,10151,106.6499999999997,22.54999999999994,106.65E_22.55N,"POLYGON ((106.59999999999968 22.59999999999994, 106.69999999999968 22.59999999999994, 106.69999999999968 22.49999999999994, 106.59999999999968 22.49999999999994, 106.59999999999968 22.59999999999994))",0
1865,10153,106.6499999999997,22.349999999999945,106.65E_22.35N,"POLYGON ((106.59999999999968 22.39999999999994, 106.69999999999968 22.39999999999994, 106.69999999999968 22.29999999999994, 106.59999999999968 22.29999999999994, 106.59999999999968 22.39999999999994))",0
1866,10154,106.6499999999997,22.24999999999994,106.65E_22.25N,"POLYGON ((106.59999999999968 22.29999999999994, 106.69999999999968 22.29999999999994, 106.69999999999968 22.19999999999994, 106.59999999999968 22.19999999999994, 106.59999999999968 22.29999999999994))",0
1867,10155,106.6499999999997,22.14999999999994,106.65E_22.15N,"POLYGON ((106.59999999999968 22.199999999999942, 106.69999999999968 22.199999999999942, 106.69999999999968 22.09999999999994, 106.59999999999968 22.09999999999994, 106.59999999999968 22.199999999999942))",1465
1868,10156,106.6499999999997,22.04999999999994,106.65E_22.05N,"POLYGON ((106.59999999999968 22.099999999999945, 106.69999999999968 22.099999999999945, 106.69999999999968 21.999999999999943, 106.59999999999968 21.999999999999943, 106.59999999999968 22.099999999999945))",3030
1869,10157,106.6499999999997,21.949999999999942,106.65E_21.95N,"POLYGON ((106.59999999999968 21.999999999999943, 106.69999999999968 21.999999999999943, 106.69999999999968 21.89999999999994, 106.59999999999968 21.89999999999994, 106.59999999999968 21.999999999999943))",2999
1870,10158,106.6499999999997,21.849999999999945,106.65E_21.85N,"POLYGON ((106.59999999999968 21.89999999999994, 106.69999999999968 21.89999999999994, 106.69999999999968 21.79999999999994, 106.59999999999968 21.79999999999994, 106.59999999999968 21.89999999999994))",0
1871,10159,106.6499999999997,21.749999999999943,106.65E_21.75N,"POLYGON ((106.59999999999968 21.799999999999944, 106.69999999999968 21.799999999999944, 106.69999999999968 21.699999999999942, 106.59999999999968 21.699999999999942, 106.59999999999968 21.799999999999944))",0
1872,10160,106.6499999999997,21.649999999999945,106.65E_21.65N,"POLYGON ((106.59999999999968 21.699999999999946, 106.69999999999968 21.699999999999946, 106.69999999999968 21.599999999999945, 106.59999999999968 21.599999999999945, 106.59999999999968 21.699999999999946))",0
1873,10161,106.6499999999997,21.549999999999944,106.65E_21.55N,"POLYGON ((106.59999999999968 21.599999999999945, 106.69999999999968 21.599999999999945, 106.69999999999968 21.499999999999943, 106.59999999999968 21.499999999999943, 106.59999999999968 21.599999999999945))",1
1874,10162,106.6499999999997,21.449999999999942,106.65E_21.45N,"POLYGON ((106.59999999999968 21.499999999999943, 106.69999999999968 21.499999999999943, 106.69999999999968 21.39999999999994, 106.59999999999968 21.39999999999994, 106.59999999999968 21.499999999999943))",2
1875,10163,106.6499999999997,21.349999999999945,106.65E_21.35N,"POLYGON ((106.59999999999968 21.399999999999945, 106.69999999999968 21.399999999999945, 106.69999999999968 21.299999999999944, 106.59999999999968 21.299999999999944, 106.59999999999968 21.399999999999945))",1
1876,10164,106.6499999999997,21.249999999999947,106.65E_21.25N,"POLYGON ((106.59999999999968 21.299999999999947, 106.69999999999968 21.299999999999947, 106.69999999999968 21.199999999999946, 106.59999999999968 21.199999999999946, 106.59999999999968 21.299999999999947))",0
1877,10165,106.6499999999997,21.149999999999945,106.65E_21.15N,"POLYGON ((106.59999999999968 21.199999999999946, 106.69999999999968 21.199999999999946, 106.69999999999968 21.099999999999945, 106.59999999999968 21.099999999999945, 106.59999999999968 21.199999999999946))",0
1878,10166,106.6499999999997,21.049999999999944,106.65E_21.05N,"POLYGON ((106.59999999999968 21.099999999999945, 106.69999999999968 21.099999999999945, 106.69999999999968 20.999999999999943, 106.59999999999968 20.999999999999943, 106.59999999999968 21.099999999999945))",13
1879,10167,106.6499999999997,20.949999999999942,106.65E_20.95N,"POLYGON ((106.59999999999968 20.999999999999947, 106.69999999999968 20.999999999999947, 106.69999999999968 20.899999999999945, 106.59999999999968 20.899999999999945, 106.59999999999968 20.999999999999947))",997
